地址,网站介绍地址,lng,lat,价格,简介
湖北省武汉市江夏区庙山大学园路1号,江夏 庙山 江夏大道特1号,114.40968057467153,30.455772710767935,26316,一线临湖 梅南山居独栋别墅 花园500平
湖北省武汉市洪山区卓刀泉楚康路/南湖北路,洪山 卓刀泉 楚康路与南湖北路交汇处,114.36487371020644,30.496843757102354,33730,城投翰城璞岸四室两厅四卫237平清盘特价楼层任选先到先得
湖北省武汉市洪山区白沙洲青菱湖畔,洪山 白沙洲 青菱湖畔（青菱河东路1号武珞路小学旁）,114.24970286289503,30.428910192477762,37210,湖北文旅 双拼豪宅别墅 品质与身份的象征 环境很哇塞
湖北省武汉市江夏区文化大道红旗岛,江夏 文化大道 汤逊湖红旗岛（文化大道与金樱街交汇处向东1000米）,114.32738308008739,30.414026518783224,31590,央企中建开发 湖景  大花园  实地看了更加喜欢
湖北省武汉市江岸区永和路6号,江岸 永清街 永和路6号,114.30937147079108,30.61760585576925,42134,武汉天地御江璟城B11 双卫格局 商品房 房龄新 南北通透
湖北省武汉市江岸区芦沟桥路1号,江岸 永清街 芦沟桥路特1号,114.3070248413599,30.608552818959616,33464,汉口江滩一线江景 长椿街小 XUE 全新装修 外地发展急售
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,31828,融创中心武汉壹号院 电梯房 临地铁 精装好房 双卫 出行方便
湖北省武汉市江岸区兴瑞街,江岸 永清街 兴瑞街6号,114.31119968907645,30.616896747691698,58356,武汉天地云廷(二期) 精装可拎包入住 双卫格局 大两房
湖北省武汉市东西湖区金银湖金山大道187号,东西湖 金银湖 金山大道187号,114.20608612696617,30.645039449069433,25404,院子紧邻大湖 万科高尔夫五期澜樾联排挂边别墅 带地下室 老证
湖北省武汉市江岸区二七路解放大道1568号,江岸 二七路 解放大道1568号,114.31188890964292,30.6249191629482,44707,万科御玺滨江小高层  公摊低  出房率低  南北通透
湖北省武汉市江岸区二七路,江岸 二七路 中山大道,114.30489709758152,30.63070259565858,47141,绿城黄浦湾  豪装三房上长春街七一 业主诚心出售 价格可谈
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,46988,华发外滩   次新小区 南北通透 正规商品房 有电梯
湖北省武汉市江岸区二七路解放大道1568号,江岸 二七路 解放大道1568号,114.31188890964292,30.6249191629482,44295,御玺滨江精装通透三房，诚心出售
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号（地铁2号线巨龙大道D出口旁100米）,114.27092771931756,30.71018138823376,32917,巨龙大道196号（地铁2号线巨龙大道D出口旁100 ）
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号（地铁2号线巨龙大道D出口旁100米）,114.27092771931756,30.71018138823376,30993,看了就会心动的别墅 几百套 随便挑 随便选
湖北省武汉市江夏区文化大道红旗岛,江夏 文化大道 汤逊湖红旗岛（文化大道与金樱街交汇处向东1000米）,114.32738308008739,30.414026518783224,32138,汤逊湖 高档观景独栋别墅 南北通透户型 低价格高品质好房
湖北省武汉市洪山区南李路27号,洪山 新南湖 南李路27号,114.30859621179876,30.472688245703797,29068,新南湖 环境好 满五   中间楼层采光好 房龄新 双卫生间
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,28990,小户型路边位置独栋别墅 花园集中 开阔  私密性高
湖北省武汉市洪山区野芷湖西路,洪山 新南湖 野芷湖西路,114.31885804224517,30.471469246593756,29469,南湖 保利心语毛坯双拼临湖别墅 带院子送地下室
湖北省武汉市洪山区珞瑜东路光谷创业街,洪山 珞瑜东路 光谷创业街,114.40994274406549,30.50318692305131,24027,光谷八小 光谷二初 327平豪华四房 诚意出售 随时看房
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,37183,中北路 融创壹号院高楼层视野好 满二  次新房 一线看湖
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,45410,朝南 华发外滩   电梯房   住房 4室2厅 房东急置换
湖北省武汉市江岸区二七路解放大道,江岸 二七路 解放大道,114.28690004672309,30.597424494813612,39508,二七路 产权清晰 有电梯 交通便利 医疗配套成熟
湖北省武汉市东西湖区金银湖金山大道187号,东西湖 金银湖 金山大道187号,114.20608612696617,30.645039449069433,26441,万科高尔夫城市花园5室3厅3卫
湖北省武汉市东西湖区金银湖金山大道187号,东西湖 金银湖 金山大道187号,114.20608612696617,30.645039449069433,26441,万科高尔夫城市花园
湖北省武汉市武昌区徐家棚临江大道,武昌 徐家棚 临江大道,114.33307801432473,30.60795673294582,38521,万象城长江中心精装四房三卫看价格中间楼层
湖北省武汉市汉阳区七里庙麒麟路1号,汉阳 七里庙 麒麟路1号,114.22195414633231,30.558602325695503,46429,车位充足 南向采光好 临地铁 近医院 满二 次新小区
湖北省武汉市江汉区王家墩淮海路8号,江汉 王家墩CBD 淮海路8号,114.2544814300092,30.60270711733387,42122,CBD华发中城荟 范湖天街 泛海 万达  精装大四房 老证约
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,49565,复地东湖国际四期 豪华装修 拎包入住 预约看房
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,22766,私人花园350平纳帕溪谷独栋别墅五房户型私人大车库急售
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,28399,纳帕溪谷美式合院别墅 实木家具五房户型拎包入住L型大花园
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,28572,靠路边的独栋美式别墅精装上下两层273平都喜欢户型急售
湖北省武汉市江岸区芦沟桥路1号,江岸 永清街 芦沟桥路特1号,114.3070248413599,30.608552818959616,33040,怡景花园 一线看江精装大平层 出门就是天地商业街 江滩 地铁
湖北省武汉市洪山区文荟街78号,洪山 街道口 文荟路78号,114.3441978226737,30.505917259294915,30849,一线无遮挡观湖，独梯独户，地铁沿线，价格可议，送两个车位
湖北省武汉市东西湖区金银湖金银湖北街,东西湖 金银湖 金银湖北街,114.19274770538594,30.64944792738412,32486,碧海花园欧式独栋别墅赠送385平私家花园7 挑高厅随时看房
湖北省武汉市东西湖区金银湖金银湖北街,东西湖 金银湖 金银湖北街,114.19274770538594,30.64944792738412,22131,碧海花园独栋别墅 上下三层 带车位 带大院子
湖北省武汉市东西湖区金银湖金银湖北街,东西湖 金银湖 金银湖北街,114.19274770538594,30.64944792738412,22131,碧海花园(别墅)独栋带350花园有钥匙
湖北省武汉市东西湖区金银湖金银湖北街,东西湖 金银湖 金银湖北街,114.19274770538594,30.64944792738412,22131,碧海花园独栋别墅，挑高客厅，大院子。
湖北省武汉市洪山区卓刀泉雄楚大道450号,洪山 卓刀泉 雄楚大道450号,114.36235999693476,30.509263270050784,31708,卓刀泉 城投瀚城别墅 4室2厅3卫 南北通透 毛坯 位置安静
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,33158,华发外滩 二七滨江上长椿街七一次新小区 业主诚心急售
湖北省武汉市江夏区庙山阳光大道10号,江夏 庙山 阳光大道10号,114.35825932927533,30.405586937166255,27594,远洋庄园新出精装独栋 品质装修保养很好 全屋品质家居全部赠送
湖北省武汉市黄陂区盘龙城盘龙大道8号,黄陂 盘龙城 盘龙大道特8号,114.25420962645042,30.727150414481535,19564,中国院子半山独栋院子500平 位置好   地势高   带厢房
湖北省武汉市武昌区徐家棚和平大道,武昌 徐家棚 和平大道,114.34460027328063,30.608685589849053,32366,滨江大平层瞰江视野好，采光好，楼层好
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,32906,F天下独栋别墅 精装修带地下室 别墅的天花板 真正的拎包入住
湖北省武汉市蔡甸区天鹅湖大道博艺路,沌口开发区 天鹅湖大道 博艺路,114.13048404156214,30.518197303795585,19731,一线临湖大独栋，观湖效果非常好，毛坯现房，值得收藏！
湖北省武汉市洪山区欢乐大道166号,洪山 欢乐谷 欢乐大道166号,114.3797401704173,30.59193108293352,22128,华侨城二期352平大平层，单价2万出差，老证税少，随时看房
湖北省武汉市武昌区中北路楚汉路3号,武昌 中北路 楚汉路3号,114.33545218943648,30.56262241514155,35544,鼎豪聚集万达御湖壹号 220平通透大四房含家具家电车位 全新
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,26338,纳帕溪谷 路边独栋 采光好 南北通透  随时看房
湖北省武汉市武昌区积玉桥临江大道188号,武昌 积玉桥 临江大道188号,114.30652853333386,30.574600737559045,36768,联投中心现房 精装集中供暖 一线江景价格比新房价格低
湖北省武汉市洪山区珞瑜东路,洪山 珞瑜东路 光谷一路9号,114.42939843903166,30.513238698624196,40469,光谷一路光谷第八  旁文华学院对面融创桃花源别墅出售
湖北省武汉市洪山区东湖高新光谷,江夏 东湖高新 高科园路武汉光谷(国际)外国语学校东南侧约180米,114.39745507465175,30.507751743213817,33022,光谷东 香港置地高端改善楼盘，现推出特价房，精装交付 现房
湖北省武汉市武昌区徐家棚和平大道750号,武昌 徐家棚 和平大道750号,114.31705816035839,30.58452037686934,32628,江景天花板  武昌滨江中心 送车位
湖北省武汉市武昌区徐家棚和平大道750号,武昌 徐家棚 和平大道750号,114.31705816035839,30.58452037686934,32956,一线看江无遮挡 绿地海珀滨江，中高层 诚心出售随时看房
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,25179,F天下独栋 700平大花园 临主干道
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,46358,新天地成熟商圈166平大3房850出售
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,46803,武汉天地御江苑 带电梯 临地铁 商品住宅 精装修 双卫格局
湖北省武汉市江岸区二七路解放大道1568号,江岸 二七路 解放大道1568号,114.31188890964292,30.6249191629482,43203,万科御玺滨江 178平 高档装修 高楼层 南北通透
湖北省武汉市洪山区光谷高新大道789号,洪山 光谷东 高新大道789号,114.5029718883106,30.50140812889078,32507,急售！驿山高尔夫联排中间户 上下四层证满二无贷有钥匙可看房
湖北省武汉市武昌区水果湖公正路29号,武昌 水果湖 公正路29号,114.3279246417922,30.558790949366525,38020,汉街skp旁 内环景观大平层 清盘特惠 单价3万含5千精装
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,25434,L型大花园300平古装和现代风结合301平可以做五房满二年
湖北省武汉市武昌区徐东友谊大道401号,武昌 徐东 友谊大道401号（阿里华中总部旁）,114.33447557505946,30.587422114286216,34000,徐东内环超高得房率 225平大平层 看湖看江 开发商特惠
湖北省武汉市江岸区华泰路,江夏 文化大道 华泰路,114.28972850904825,30.660500960932684,29980,汤逊湖山庄（独栋别墅）带大露台和车库花园，随时看房
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,40843,世纪江尚 高楼层无遮挡quan江景 业主自住好房子
湖北省武汉市洪山区珞瑜东路光谷创业街,洪山 珞瑜东路 光谷创业街101号,114.40994274406549,30.50318692305131,27119,好赞好房！狂降200萬！前庭后院带200平大花园地下室！
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,45236,华发外滩 交通便利 双卫 临地铁 次新房 车位充足 动静分离
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,18800,F天下新出独栋，占地705平临水系，两层结构客厅6 挑高
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,23125,F天下独栋别墅 会所旁 主干道边 花园占地800平 前低后高
湖北省武汉市洪山区银河湾汤逊湖北路560号,江夏 银河湾 汤逊湖北路560号,114.35098212238827,30.452059599766834,23249,急售 急售 急售  保利十二橡树三层独栋  全明地下室
湖北省武汉市洪山区南李路27号,洪山 新南湖 南李路27号,114.30859621179876,30.472688245703797,24992,金地圣爱 伦(别墅) 医疗配套成熟 高绿化 商品房 楼层好
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,41304,复地四期 高层 南北通透三居 满五   税费少 随时可看
湖北省武汉市江岸区兴瑞街,江岸 永清街 兴瑞街6号,114.31119968907645,30.616896747691698,57598,武汉天地云廷(二期) 次新小区 满二 双卫 高楼层视野无遮挡
湖北省武汉市武昌区紫阳路张之洞路/临江大道,武昌 紫阳路 张之洞路与临江大道交汇处,114.28481125316789,30.538440707008746,35024,武昌湾 滨水新天地 司门口商圈一城精粹 黄鹤楼畔 来电钜惠
湖北省武汉市江夏区钟家村金槐路188,汉阳 钟家村 滨江大道188-附8号,114.12478798817145,30.33830400638092,38830,汉阳滨江一线看江，全屋品牌家具家电，拎包入住
湖北省武汉市武昌区中北路楚汉路3号,武昌 中北路 楚汉路3号,114.33545218943648,30.56262241514155,34541,万达御湖壹号近地铁 出行方便 中间楼层 带电梯
湖北省武汉市蔡甸区金色港湾东风大道68号,沌口开发区 金色港湾 东风大道68号,114.1728643308048,30.518711888402308,25267,外小对面，房间多二胎三胎家庭，近地铁，送车位，送花园菜园。
湖北省武汉市江岸区台北街道高雄路86号,江岸 台北香港路 高雄路86号,114.28124197678994,30.603002040191697,31984,台北路万科新盘 10年焕新大作 独体独户 塔尖资源配置
湖北省武汉市江岸区永清路二七,江岸 永清街 二七沿江商务区南片（中山大道与韦桑路交汇处）,114.29929536782896,30.627402800111675,58985,武汉豪宅天花板 一线长江 二七滨江板块 风雨连廊 精致绿化
湖北省武汉市汉阳区七里庙麒麟路1号,汉阳 七里庙 麒麟路1号,114.22195414633231,30.558602325695503,44611,墨水湖畔 湖景联排别墅 上下4层 带车位送200平花园
湖北省武汉市洪山区珞狮南路,洪山 珞狮南路 野芷湖西路,114.33194933405765,30.4756921260101,36586,8号地铁口 临湖独栋别墅 300平的花园共4层套现急售
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,37807,复地东湖国际四期 产权清晰 小区新 南北通透 中间楼层采光好
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,25906,新 东湖高新旁 临湖别墅 精装修 纳帕溪谷 光谷复地拎包入住
湖北省武汉市江岸区永和路6号,江岸 永清街 永和路6号,114.30937147079108,30.61760585576925,52896,武汉天地四期花园洋房 通透大三房 老证税费低 诚意出售
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,31696,武昌滨江商务区，正面看江，降价急售
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,31780,武昌滨江月亮湾品质大平层转角阳台看江景楼层好
湖北省武汉市蔡甸区大沌线,沌口开发区 天鹅湖大道 大沌线,114.12725693951435,30.548407108493013,21127,必看好房！70年独栋别墅，全新豪装，带地下车库和大院子！
湖北省武汉市东西湖区金银湖金山大道187号,东西湖 金银湖 金山大道187号,114.20608612696617,30.645039449069433,25419,万科高尔夫一线临湖精装别墅，美景，靓房，随时看房
湖北省武汉市汉阳区四新村文选路,汉阳 四新 文选路,114.21828073146325,30.53748730111522,29706,墨水湖畔 联排别墅 上下5层 拓展面积500平 送花园车位
湖北省武汉市汉阳区四新村芳草五街芳草六街,"汉阳 四新 芳草五街,近芳草六街",114.20093365422889,30.51441084048395,28807,金地澜菲溪岸J5地块(合院别墅) 老证税少 前后花园 诚售
湖北省武汉市江岸区永清路,江岸 永清街 永祥路6号,114.29714553096815,30.61274644054673,48601,武汉天地四期   房源 单价  的一套诚心出售 随时看房
湖北省武汉市武昌区中北路楚汉路1号,武昌 中北路 楚汉路1号,114.33162228975311,30.562804513843194,29762,御湖世家 前排无遮挡看湖 产证满二 一直没有住人 随时看房
湖北省武汉市汉阳区四新村文选路,汉阳 四新 文选路,114.21828073146325,30.53748730111522,29706,墨水湖畔 招商联排别墅 拓展面积500平共5层 露台花园车位
湖北省武汉市洪山区关山喻家湖路5号,洪山 关山 喻家湖路5号,114.41888201628765,30.513608807239617,22322,汇博苑5室2厅4卫，337平，华科隔壁，视野很好
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,47668,武汉天地御江苑 有电梯 临地铁 精装修 朝向好 近医院
湖北省武汉市洪山区文馨街150号,洪山 珞狮南路 文馨街150号,114.32694269812549,30.496019954017623,42242,八号线地铁口文昌路站大华二期联排别墅带大露台院子精装拎包入住
湖北省武汉市江岸区永泰路6号,江岸 永清街 永泰路6号,114.31001941754437,30.618184419407598,60000,武汉天地四期 有平层送露台出售
湖北省武汉市武昌区火车站,武昌 武昌火车站 武珞路421号,114.31196584809129,30.532031437483194,49775,帝斯曼国际中心 近地铁 带电梯 楼龄新 精装好房 停车方便
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,34679,4加1户型 看湖 小区中心位置 非常诚心卖
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,39089,融创壹号院南北通透四房中高楼层满2年精装修业主急售看房方便
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,36391,纳帕溪谷 南北通透 精装修 房龄新 带电梯 正规商品房
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,27722,纳帕溪谷 大花园双拼别墅  全明地下室  随时看房
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号（地铁2号线巨龙大道D出口旁100米）,114.27092771931756,30.71018138823376,30611,三期半山独栋别墅 750万 大花园
湖北省武汉市江岸区永和路8号,江岸 二七路 永和路8号,114.30860257126545,30.61855688618801,49970,武汉天地盛荟 高层江景3房 视野开阔 有车位 急售
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,52403,精装修居家装修 满二年 业主诚心出售 武汉天地御江苑
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,41747,车位充足 次新小区 双卫生间 出行方便 精装好房 近地铁
湖北省武汉市武昌区中北路楚汉路3号,武昌 中北路 楚汉路3号,114.33545218943648,30.56262241514155,33592,朝南 万达御湖壹号保养好219平 楼层好
湖北省武汉市武昌区中北路楚汉路1号,武昌 中北路 楚汉路1号,114.33162228975311,30.562804513843194,29426,一线临湖抄低扴 近SKP 楚河汉街 万达御湖世家 南北通透
湖北省武汉市武昌区徐东友谊大道401号,武昌 徐东 友谊大道401号（阿里华中总部旁）,114.33447557505946,30.587422114286216,30000,品质住宅武昌核心地段特价2XXXX
湖北省武汉市江岸区三阳路胜利街/五福路,江岸 三阳路 胜利街与五福路交汇处,114.30187196277416,30.602122584143242,46988,江岸区沿江片 三阳路核心 新房准现房 毛坯3.3精装3.6
湖北省武汉市武昌区中北路,武昌 中北路 中北路,114.34212004246103,30.561421751173295,47173,复地东湖国际五期 通透大五房 保养极好
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,30933,武昌万象城月亮湾高区看江大平层四房随时看房
湖北省武汉市江汉区王家墩淮海路8号,江汉 王家墩CBD 淮海路8号,114.2544814300092,30.60270711733387,39515,CBD西北湖 华发中城荟184.74平 老证  四房二厅三卫
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,43419,二七滨江上长春街和七一次新小区 环境优美 业主诚心出售。
湖北省武汉市江汉区王家墩cbd号,江汉 王家墩CBD 嘉陵江路1号,114.25035692197594,30.60604607902764,33121,精装大平层次新房南北通透中间楼层采光好老证无遮挡红领巾
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,28798,F天下美景园X9平层户型  边户占地550
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,45901,华发外滩   电梯房 交通便捷 精装好房 高楼层采光充足
湖北省武汉市江岸区永和路8号,江岸 二七路 永和路8号,114.30860257126545,30.61855688618801,49586,武汉名片 豪宅典范 上长春街七一本部 业主诚心出售 价格可谈
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,36748,复地东湖国际四期 精装修 拎包入住 预约看房
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,42210,华发外滩   产权清晰 次新小区 临地铁 交通便捷
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,31154,纳帕溪谷19年交付  庭院独栋别墅 三面花园 采光无遮挡
湖北省武汉市武昌区中北路,武昌 中北路 中北路238号,114.34212004246103,30.561421751173295,30384,汉街壹号公馆(一组团) 装修豪华保养好 有电梯 交通便捷
湖北省武汉市武昌区积玉桥中山路99号,武昌 积玉桥 中山路99号,114.30003134232648,30.55826111356919,39273,此房证已满五年，前后双阳台，高层看江均无遮挡
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,36189,复地东湖国际四期 198平通透大四房 出售意愿强烈价格空间大
湖北省武汉市江汉区王家墩cbd号,江汉 王家墩CBD 商务东路88号,114.25035692197594,30.60604607902764,27460,泛海国际居住区 碧海园 精装大平层 送车位 高层诚心出售！
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,35753,东湖边精装大平层 复地东湖国际四期 中间楼层 拎包入住
湖北省武汉市江岸区永泰路6号,江岸 永清街 永泰路6号,114.31001941754437,30.618184419407598,49969,武汉天地四期141平前后院子 精装全明 太阳采光好 老证急售
湖北省武汉市江岸区永和路8号,江岸 二七路 永和路8号,114.30860257126545,30.61855688618801,43849,武汉天地盛荟 车位充足 有电梯 近地铁 小区新 双卫生间
湖北省武汉市黄陂区盘龙城盘龙大道8号,黄陂 盘龙城 盘龙大道特8号,114.25420962645042,30.727150414481535,17228,"观山海,半山位置,挂边独栋,南北朝向大花园,看房方便"
湖北省武汉市武昌区中北路兴国路,武昌 中北路 兴国路7号,114.34616199652022,30.56337504555408,35021,急售 复地东湖国际7期 171平南北通透4房2厅 毛坯
湖北省武汉市蔡甸区金色港湾东风大道68号,沌口开发区 金色港湾 东风大道68号,114.1728643308048,30.518711888402308,16667,经开主城区，精装大别墅，70年产权，D铁口，业主急售！
湖北省武汉市武昌区积玉桥和平大道18号,武昌 积玉桥 和平大道18号,114.30209530784582,30.55982397673876,31579,积玉桥地铁口  华润凤凰城一楼带100平 院子
湖北省武汉市江夏区庙山江夏大道51号,江夏 庙山 江夏大道51号,114.36696148545457,30.386838229574707,29961,外校门口独栋别墅 自住装修 带大花园 看中可谈
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,36364,复地东湖国际双地铁 奢华大平层近二百平 价格美丽 环境优美
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,36294,复地东湖国际四期 198平 4室2厅
湖北省武汉市江夏区庙山江夏大道34号,江夏 庙山 江夏大道34号,114.36622230401643,30.3960663691249,24854,创业农庄 三亩私家花园 独栋别墅 70年产权 诚售
湖北省武汉市江岸区二七路,江岸 二七路 中山大道,114.30489709758152,30.63070259565858,47940,绿城品质 豪宅典范   物业 上长春街七一 业主诚心出售
湖北省武汉市江夏区钟家村金槐路188,汉阳 钟家村 滨江大道188-附8号,114.12478798817145,30.33830400638092,30923,碧桂园晴川府 大露台 精装 四室 汉阳钟家村
湖北省武汉市江夏区武大园路1号,洪山 光谷软件园 武大园路1号,114.39873912120481,30.457850600032856,40924,万科红郡(别墅) 满五 精装好房 正规商品房 临地铁
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,38714,华发外滩   单价3    带露台阳光好无遮挡 一梯一户
湖北省武汉市武昌区中北路楚汉路3号,武昌 中北路 楚汉路3号,114.33545218943648,30.56262241514155,32433,万达御湖壹号 送超大楼台 已搭建好 全屋从新改造 价格谈
湖北省武汉市黄陂区盘龙城巨龙大道196号,黄陂 盘龙城 巨龙大道196号,114.27092771931756,30.71018138823376,21764,F天下占地860平的独栋 仅售720万 证满 临主路
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,44500,一线江景 天地二期精装3房有暖气长春街七一，老证无贷 诚心出
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,32766,壹号院北区性价比  的全湖景楼层 业主急售 满二无贷款
湖北省武汉市洪山区光谷东,洪山 光谷东 花城大道2号,114.47724576405936,30.491071801611543,20393,降价啦降价啦，碧桂园生态城叠翠台别墅，欢迎实地看房啦
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,42438,华发外滩   停车方便 次新房 出行方便 得房好 近医院
湖北省武汉市武昌区石牌岭路东一路武商梦时代,洪山 街道口 石牌岭路东一路（武商梦时代南1KM）,114.33511545115522,30.531273701326874,32728,街道口 天幕大平层 理工大旁 双轨交汇 奢装交付 国庆特惠来
湖北省武汉市江岸区百步亭街道中山大道2359号,江岸 百步亭 中山大道2359号,114.29371355501095,30.593902484706273,37439,二七滨江商务区 两梯两户 南北通透 毛坯 有钥匙随时看房
湖北省武汉市洪山区野芷湖西路,洪山 新南湖 野芷湖西路,114.31885804224517,30.471469246593756,27462,8号地铁 全湖景 保利心语双拼别墅共4层精装修换置急售
湖北省武汉市武昌区徐东村秦园东路,武昌 徐东 秦园东路,114.34263686412223,30.57758998310991,32120,金沙泊岸 出行方便 近地铁 购物方便 高楼层视野无遮挡
湖北省武汉市江岸区百步亭街道中山大道2359号,江岸 百步亭 中山大道2359号,114.29371355501095,30.593902484706273,36578,二七滨江金融城 毛坯四房三卫 徐州新村站 老证 江景房
湖北省武汉市武昌区中北路楚汉路3号,武昌 中北路 楚汉路3号,114.33545218943648,30.56262241514155,32240,万达御湖壹号 房龄新 有电梯 医疗配套成熟 交通便利 装修好
湖北省武汉市武昌区徐家棚和平大道750号,武昌 徐家棚 和平大道750号,114.31705816035839,30.58452037686934,30388,绿地海珀御观 医疗配套成熟 次新小区 商业配套成熟 有电梯
湖北省武汉市江岸区二七路,江岸 二七路 中山大道,114.30489709758152,30.63070259565858,51098,中信泰富精装修三房  次新房
湖北省武汉市武昌区中北路公正路,武昌 中北路 公正路,114.32313760105048,30.557391602743465,32311,汉街SKP对面 武汉壹号院全新未住 还送车位 一览沙湖无遮挡
湖北省武汉市武昌区积玉桥和平大道209号,武昌 积玉桥 和平大道209号,114.30547369056679,30.567890088354773,25107,万达公馆3室2厅4卫
湖北省武汉市黄陂区盘龙城盘龙大道8号,黄陂 盘龙城 盘龙大道特8号,114.25420962645042,30.727150414481535,25976,中国院子半山旁独栋别墅 前庭后院花园大 随时看房
湖北省武汉市洪山区光谷东,洪山 光谷东 光谷三路,114.47724576405936,30.491071801611543,43192,11号线地铁旁 中粮光谷祥云品质下叠 200平方挂边院子
湖北省武汉市武昌区欢乐大道228号,洪山 欢乐谷 欢乐大道228号,114.40227017043856,30.59856596961509,30629,原岸 超大落地窗 全湖景 大视野 2 大理石地砖 诚心卖
